lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
-0.3369471844692858,-0.8938659989980516,-1.0596806079660017,-1.0777849122672871,-0.4198785673258519,-0.848305924583161,-0.4641495483509573,-0.8507505484792729,-0.9997071454988085,-1.3324010787480067,-0.32378908810970863,-0.729852775299991,-0.14122748843424127,-1.5256125580204425,-0.9404381050749151,-1.1821179536691282,-0.46236385467326735,-2.0267150111397,0.011884366239283968,-0.6110926292495275,-0.4708169526616156,-0.4045408450862892,-0.8270656885280022,0.3634908438735899,5.73
-0.3369471844692858,-0.8938659989980516,-1.0596806079660017,-1.0630370888492593,-0.4198785673258519,-0.7864029658150782,-0.44635675784491313,-0.8507505484792729,-0.9910452816702956,-1.3324010787480067,-0.3306081255416001,-0.6939915860464189,-0.1448414207958156,-1.47092495809933,-0.9404381050749151,-1.1821179536691282,-0.46236385467326735,-2.0267150111397,0.028467038137342693,-0.5676347398799719,-0.46720824220236645,-0.41386506680105867,-0.9227087859384961,0.3634908438735899,5.9
-0.3369471844692858,-0.8938659989980516,-1.0596806079660017,-1.026167532885057,-0.4198785673258519,-0.7864029658150782,-0.44635675784491313,-0.8507505484792729,-0.9910452816702956,-1.3324010787480067,-0.338184834178092,-0.621671521649401,-0.15929715122773075,-1.5256125580204425,-0.9404381050749151,-1.1821179536691282,-0.4413722663319268,-1.9195272587230492,0.043542195847298855,-0.5024479058256391,-0.46359953174314195,-0.42318928851582815,-1.0183518833489902,0.3634908438735899,6.07
-0.3369471844692858,-0.8938659989980516,-1.0471352408372518,-1.0187936237569124,-0.4267352765925831,-0.7864029658150782,-0.44635675784491313,-0.938902691011085,-0.9910452816702956,-1.3324010787480067,-0.3465192128826788,-0.575051975619757,-0.17900951045960678,-1.5256125580204425,-0.9344066803929536,-1.1821179536691282,-0.4413722663319268,-2.0267150111397,0.028467038137342693,-0.4589900164560835,-0.459990842936154,-0.4325135096711447,-1.1139949801856253,0.3634908438735899,6.23
-0.3369471844692858,-0.9383281091821166,-1.0471352408372518,-0.9848736293792746,-0.4294779599437417,-0.7864029658150782,-0.44635675784491313,-0.982978768287363,-0.9839583028185124,-1.3324010787480067,-0.34992873159862453,-0.543374591181415,-0.19592928530269746,-1.5256125580204425,-0.9193281197435488,-1.1821179536691282,-0.43564728769338046,-1.9731211429704534,0.05786359420192841,-0.4155321270865283,-0.45638213247690484,-0.4418377313859142,-1.2096380775961193,0.3634908438735899,6.4
-0.3369471844692858,-1.027252317424221,-1.0596806079660017,-0.9892979769208567,-0.43587755502233494,-0.7585466357622564,-0.44635675784491313,-0.982978768287363,-0.9697843451149425,-1.3324010787480067,-0.35674776903051597,-0.5314208608325377,-0.19231535294112315,-1.5256125580204425,-0.9193281197435488,-1.1821179536691282,-0.41020293882483266,-1.8659333905538027,0.07143123546250668,-0.3286163483474175,-0.44916473321066774,-0.5257557251404809,-1.1139949801856253,0.3634908438735899,6.45
-0.3369471844692858,-1.027252317424221,-1.0534079244016274,-0.9745501535028289,-0.43587755502233494,-0.7028339756566162,-0.44635675784491313,-0.982978768287363,-0.9697843451149425,-1.3324010787480067,-0.3605361227805087,-0.4848013148028937,-0.15978996020852754,-1.5256125580204425,-0.9079287276646106,-1.1821179536691282,-0.37140030455801704,-1.8659333905538027,0.09630524444023243,-0.2199716249235291,-0.44194731229219403,-0.6096737188950474,-1.0183518833489902,0.3634908438735899,6.5
-0.3369471844692858,-1.027252317424221,-1.0147263757546445,-0.9413675546835693,-0.4434961200841845,-0.7306903057094346,-0.45525315309793524,-0.982978768287363,-0.9697843451149425,-1.3324010787480067,-0.36811283141700146,-0.3413565577886042,-0.11675130889039213,-1.5256125580204425,-0.9003291329453186,-1.1821179536691282,-0.34595595568946924,-1.8659333905538027,0.1098728857008091,-0.13305584618441826,-0.434729913025957,-0.693591712649614,-0.9227087859384961,0.3634908438735899,6.55
-0.3369471844692858,-1.027252317424221,-0.8791667149770492,-0.8514058333821193,-0.40184796239805476,-0.7864029658150782,-0.4947926865673211,-0.982978768287363,-0.9437987559917322,-1.3324010787480067,-0.3722800213375476,-0.05506473144295782,-0.24980973370555584,-1.5256125580204425,-0.8771081490808161,-1.1821179536691282,-0.307789431432487,-1.8659333905538027,0.07143123546250668,-0.04614006744530747,-0.4275125137597199,-0.7775097064041806,-0.8270656885280022,0.3634908438735899,6.6
-0.3369471844692858,-1.027252317424221,-0.7878643201763957,-0.551287642568549,-0.4188119681460876,-0.7028339756566162,-0.5422401279167695,-0.916864658383318,-0.9083638617328093,-1.3324010787480067,-0.3874334374740267,0.14934404730240436,-0.49949961747358956,-1.5256125580204425,-0.8629343011837571,-1.1821179536691282,-0.307789431432487,-1.8659333905538027,0.07143123546250668,0.06250465597858094,-0.42029509284124617,-0.8614277001587471,-0.731422591691367,0.3634908438735899,6.65
-0.3369471844692858,-0.9383281091821166,-0.7599857272539139,-0.06018514804073005,-0.5836777268216014,-0.6409310168885334,-0.562009896134196,-0.8507505484792729,-0.8729289674738846,-1.3324010787480067,-0.4067540435310511,0.38722326994878775,-0.6915308503405431,-1.5256125580204425,-0.8306661813518111,-1.1821179536691282,-0.30142834469243096,-1.8069801243129224,0.043542195847298855,0.14942043471769137,-0.41307769357500906,-0.9453456939133137,-0.6357794942808731,0.3634908438735899,6.7
-0.3369471844692858,-0.8938659989980516,-0.7118951532603673,0.3034961600011666,-0.7345253253566735,-0.5078396652868703,-0.5946300120619423,-0.8507505484792729,-0.8107210427845515,-1.277410851297232,-0.42114978959943444,0.5665292162166494,-0.8659852295426466,-1.5256125580204425,-0.8083499102396531,-1.1821179536691282,-0.2772562120268999,-1.6890736079093194,-0.0016832750212943015,0.21460726877202455,-0.40946898311578456,-0.9360214721985443,-0.5401363968703792,0.3634908438735899,7.02
-0.3369471844692858,-0.8938659989980516,-0.7272283790540991,0.6462355590991695,-0.8574381829614115,-0.4459367065187876,-0.6124228025679865,-0.8507505484792729,-0.7634745171059865,-1.3324010787480067,-0.4408492306905076,0.7350768057084391,-1.004136013809618,-1.5256125580204425,-0.7715582224239861,-1.1821179536691282,-0.26453403663846414,-1.6890736079093194,-0.08572727580585239,0.27979410282635775,-0.4058602943087966,-0.9266972510432278,-0.44449330003374377,0.3634908438735899,7.33
-0.3369471844692858,-0.8938659989980516,-0.7335010626184748,1.0158159954759314,-1.033173095691012,-0.38403375703614895,-0.6213191978210065,-0.7305430759264615,-0.7406386955739055,-1.277410851297232,-0.4476682681223982,0.8414649998963506,-1.0599876982835066,-1.5256125580204425,-0.760701658840855,-1.1821179536691282,-0.25053964504701165,-1.6890736079093194,-0.15243484533702673,0.344980936880691,-0.40225158384954746,-0.9173730293284582,-0.34885020262324995,0.3634908438735899,7.65
-0.3369471844692858,-0.8130258019704845,-0.7460464297472249,1.3467571379042056,-1.1781797944638446,-0.32213079826806623,-0.6430659407843503,-0.7305430759264615,-0.7548126532774736,-1.2499157416961133,-0.460169836747532,0.956818493190715,-1.0775645519483565,-1.5256125580204425,-0.7479150388528573,-1.0794485910402982,-0.22636751238148056,-1.6890736079093194,-0.21424298810367862,0.43189671561980136,-0.3986428733902983,-0.9080488076136887,-0.2532071052127561,0.3634908438735899,7.97
-0.3369471844692858,-0.7726057095197136,-0.7460464297472249,1.6455480239391276,-1.389772754792609,-0.32213079826806623,-0.6628357090017748,-0.7305430759264615,-0.7548126532774736,-1.2499157416961133,-0.460169836747532,1.0392992284739315,-1.0775645519483565,-1.5256125580204425,-0.7142596911118501,-1.0794485910402982,-0.19965094540159234,-1.5282919873234222,-0.1848464320390945,0.4970835496741346,-0.39503418458331035,-0.8987245864583722,-0.15756400837612064,0.3634908438735899,8.28
-0.3369471844692858,-0.7726057095197136,-0.7460464297472249,1.8260613757622977,-1.4372110225657033,-0.32213079826806623,-0.680628499507819,-0.7305430759264615,-0.7548126532774736,-1.2499157416961133,-0.4652841148214506,1.1528596605125574,-1.0775645519483565,-1.5256125580204425,-0.7082282664298887,-1.0794485910402982,-0.19328985866153764,-1.5282919873234222,-0.0024370343766193115,0.5622703837284678,-0.3914254741240858,-0.8894003647436027,-0.061920910965626796,0.3634908438735899,8.6
-0.3369471844692858,-0.65134542004138,-0.6428956340522367,1.9624787333460154,-1.5703835492328992,-0.3530822730093839,-0.7013867550982031,-0.7305430759264615,-0.7634745171059865,-1.2499157416961133,-0.47039839289536917,1.2257774125925076,-1.0775645519483565,-1.5256125580204425,-0.7000858432147911,-1.0794485910402982,-0.1818399013844423,-1.5282919873234222,0.07143123546250668,0.6491861624675782,-0.38420807485784875,-0.9546699156280832,-0.061920910965626796,0.3634908438735899,8.65
-0.3369471844692858,-0.65134542004138,-0.6693802965967827,1.9624787333460154,-1.6286909710600803,-0.4768881905455494,-0.7429032662789715,-0.7305430759264615,-0.780798242400684,-1.2499157416961133,-0.47039839289536917,1.2765807634373816,-1.0775645519483565,-1.5256125580204425,-0.7082282664298887,-1.0794485910402982,-0.1551233344045541,-1.5282919873234222,0.05786359420192841,0.7143729965219114,-0.37699065393937503,-1.019939465953111,-0.061920910965626796,0.3634908438735899,8.7
-0.3369471844692858,-0.6149673331978777,-0.7537130436895382,2.0399048024193585,-1.6429122934569533,-0.5078396652868703,-0.7695924520380357,-0.7305430759264615,-0.780798242400684,-0.7055125171536037,1.609408023831444,1.3076604601927915,-1.0775645519483565,-1.4891541533469468,-0.7082282664298887,-1.0794485910402982,-0.2193703175399175,-1.4746981191541813,-0.011482128550337622,0.8012887752610218,-0.36977325467313793,-1.0852090168375914,-0.061920910965626796,0.3634908438735899,8.75
-0.3369471844692858,-0.5422111595108774,-0.7690462694832685,2.2242525874021024,-1.7122412401417104,-0.5078396652868703,-0.7517996615319936,-0.7305430759264615,-0.780798242400684,0.3942919741221583,3.7233096277177147,1.3447170230191694,-1.0775645519483565,-1.3980081629306056,-0.7166722605624348,-1.0794485910402982,-0.3096977576453358,-1.3675103667375306,-0.05520008296955289,0.888204554000133,-0.36255585540690083,-1.150478567722072,-0.061920910965626796,0.3634908438735899,8.8
-0.3369471844692858,-0.5422111595108774,-0.7195617651117858,2.369223682877982,-1.791169579444357,-0.41498523177746666,-0.7429032662789715,-0.7305430759264615,-0.8020591789560387,-0.018134711137318526,3.6244335849552916,1.3805782122727417,-1.0775645519483565,-1.3980081629306056,-0.7298660013945386,-1.0794485910402982,-0.41020293882483266,-1.3675103667375306,-0.1162544686421535,0.9533913880544654,-0.3553384344884271,-1.2157481180470995,-0.061920910965626796,0.3634908438735899,8.85
-0.3369471844692858,-0.46137096248331017,-0.7042285393180555,2.46390470375028,-1.9067686135942277,-0.4768881905455494,-0.7429032662789715,-0.6343770978842157,-0.8030041094696094,-0.2930858318941269,3.6471637097282628,1.4020949258248854,-1.0775645519483565,-1.3980081629306056,-0.7959854920692803,-1.0794485910402982,-0.500530378930251,-1.3675103667375306,-0.15340396160080902,1.0403071667935766,-0.34812103522219007,-1.2810176689315802,-0.061920910965626796,0.3634908438735899,8.9
-0.3369471844692858,-0.3764887598484744,-0.6345320559664028,2.501364174096489,-2.079506891040962,-0.5078396652868703,-0.7859025100019088,-0.6103356033736542,-0.8343443056238323,-0.45255748077827834,3.6626959620352944,1.4713070210842798,-1.0775645519483565,-1.3980081629306056,-0.8572647628693318,-1.0794485910402982,-0.5940383633598597,-1.3675103667375306,-0.2306749099396926,1.127222945532687,-0.34812103522219007,-1.3929083272710021,0.03372218644486704,0.3634908438735899,8.6
-0.3369471844692858,-0.2875645516063701,-0.3975640088071751,2.5649272913248153,-2.1607207995066307,-0.5078396652868703,-0.8289017537248482,-0.6103356033736542,-0.8658419886221014,-0.5075477082290532,3.6013246251482727,1.5337567198874036,-1.0775645519483565,-1.3980081629306056,-0.9199312615784461,-1.0110023458654338,-0.6080327549513108,-1.3675103667375306,-0.29231076627507047,1.2141387242717983,-0.34812103522219007,-1.5047989856104242,0.12936528328150249,0.3634908438735899,8.3
-0.3369471844692858,-0.2875645516063701,-0.8728940314126734,2.5870490238709896,-2.232030573747428,-0.5078396652868703,-0.8704182649056166,-0.6103356033736542,-0.9367117771399474,-0.5900330452809497,3.3092425218156007,1.5753044699196392,-1.0775645519483565,-1.3980081629306056,-0.9919464692834481,-0.9459784196228221,-0.6392020843667314,-1.3675103667375306,-0.35278368128489224,1.3010545030109086,-0.34812103522219007,-1.6166896439498464,0.22500838069199633,0.3634908438735899,8.0
-0.3369471844692858,-0.2067243545788029,-1.0527109602581053,2.5870490238709896,-2.2623016735160593,-0.5078396652868703,-0.8803031475315962,-0.6103356033736542,-0.9839583028185124,-0.6505222897028289,2.908434654606717,1.6487686783875544,-1.0775645519483565,-1.3777535031197305,-1.028798472549204,-0.8159305568706617,-0.6646464332352778,-1.3675103667375306,-0.4018210126234741,1.387970281750019,-0.34812103522219007,-1.7285803022892685,0.3206514781024902,0.3634908438735899,7.7
-0.3369471844692858,-0.16630426212803212,-1.300133477933732,2.5870490238709896,-2.2572734210018783,-0.5078396652868703,-0.8387866363508278,-0.6103356033736542,-1.0461662275078456,-0.6807669160380342,2.4682279052156866,1.7051219750175712,-1.0775645519483565,-1.2562255017196733,-1.0459880317317451,-0.7440620030304814,-0.7161712409822055,-1.2806882916211442,-0.4418778588960191,1.4748860604891303,-0.34812103522219007,-1.8404709606286906,0.41629457493912564,0.3634908438735899,7.4
-0.3369471844692858,-0.00866588580619612,-1.5566165399296077,2.5870490238709896,-2.2899824625146867,-0.5078396652868703,-0.8387866363508278,-0.6103356033736542,-1.0792387954828406,-0.735757143488809,2.0439322420292303,1.7028166133635732,-1.0775645519483565,-1.2562255017196733,-1.0526225982486024,-0.6003248953501208,-0.741615589850752,-1.3468384486845313,-0.49905577499094794,1.5618018392282407,-0.34812103522219007,-1.9523616189681128,0.5119376723496195,0.3634908438735899,7.1
-0.3369471844692858,0.0640902878808041,-1.6960095066329115,2.5767255479945423,-2.3358462272446032,-0.5078396652868703,-0.8803031475315962,-0.6103356033736542,-1.1091615958667067,-0.7632522530899307,1.7113147502757646,1.690060275531071,-1.0775645519483565,-1.2562255017196733,-1.1114289862589788,-0.5318786604421935,-0.8421207710302488,-1.2228069082102255,-0.4938871503948998,1.6052597285977959,-0.3517297456814392,-1.9896585052677378,0.5119376723496195,0.3634908438735899,7.02
-0.3369471844692858,0.1045103803315749,-1.7712817094054178,2.494875131379617,-2.355756078600226,-0.6099795421472125,-0.9109462887134253,-0.5021488780761256,-1.1564081215452717,-0.7632522530899307,1.5749340016379414,1.7107573045012667,-1.0775645519483565,-1.2562255017196733,-1.1397766799420994,-0.40183079769002944,-0.8942816868786836,-1.2641507603943818,-0.5148846897949554,1.6269886732825738,-0.3553384344884271,-2.0269553910079097,0.5119376723496195,0.3634908438735899,6.93
-0.3369471844692858,0.2742747856012464,-1.8270388973412763,2.4580055754154166,-2.380643392794754,-0.6099795421472125,-0.9682786126888553,-0.5021488780761256,-1.1564081215452717,-0.8374890564366364,1.3965025221701217,1.7158803317936433,-1.0775645519483565,-1.2562255017196733,-1.1692703460669218,-0.3368068714474178,-0.9375370816727064,-1.2806882916211442,-0.5698659414541365,1.670446562652129,-0.3589471449476517,-2.064252277307535,0.5119376723496195,0.3634908438735899,6.85
-0.3369471844692858,0.35915698823608216,-1.8340085450491728,2.4004890676983233,-2.4050228031258696,-0.6099795421472125,-0.9771750079418774,-0.5021488780761256,-1.1721569642255678,-0.8374890564366364,1.2298149401228349,1.684117563656748,-1.0775645519483565,-1.2562255017196733,-1.2103443463989516,-0.26836062627255325,-1.0011479547982365,-1.2641507603943818,-0.6315017977895143,1.7139044520216844,-0.36255585540690083,-2.1015491636071597,0.5119376723496195,0.3634908438735899,6.77
-0.3369471844692858,0.5208373822912167,-1.90370503049172,2.380579506342072,-2.438239748502091,-0.6099795421472125,-0.996944776159302,-0.5021488780761256,-1.2060169735077646,-0.8374890564366364,0.9873602762566501,1.6710538452266779,-1.0775645519483565,-1.100264574387651,-1.2663762785912056,-0.26836062627255325,-1.0653949379335999,-1.2806882916211442,-0.6598646284826347,1.7356333967064623,-0.3661645442138888,-2.138846049347332,0.5119376723496195,0.3634908438735899,6.68
-0.3369471844692858,0.6703917352724856,-2.0849158876241947,2.365831682924044,-2.454797431514926,-0.6099795421472125,-1.0068296587852836,-0.5021488780761256,-1.2201909312113344,-0.8374890564366364,0.7979425694363922,1.6654185157429817,-1.0775645519483565,-1.100264574387651,-1.3207194119569512,-0.26836062627255325,-1.1035614621905836,-1.2951586374738753,-0.7109694105641441,1.7790912860760175,-0.36977325467313793,-2.176142935646957,0.5119376723496195,0.3634908438735899,6.6
-0.3369471844692858,0.7512319323000529,-2.015219404272542,2.29670126484595,-2.4968582617567026,-0.6099795421472125,-1.0068296587852836,-0.5021488780761256,-1.2272779100631177,-0.8374890564366364,0.6240571149231674,1.6979497371668568,-1.0775645519483565,-1.100264574387651,-1.350394020210043,-0.15542432738084241,-1.1092864408291299,-1.3054945965003748,-0.7936674154072589,1.8008202307607954,-0.37699065393937503,-2.232088264816668,0.6075807697601135,0.3634908438735899,6.2
-0.3369471844692858,0.7916520247508236,-2.043097997195024,2.1999186785042704,-2.629516534740036,-0.6099795421472125,-1.0068296587852836,-0.4220105590340033,-1.2446016353578169,-0.8374890564366364,0.48398272100973566,1.6923144076831613,-1.0775645519483565,-1.0395005807767586,-1.3822399403353611,-0.15542432738084241,-1.1474529650861134,-1.3675103667375306,-0.8412187666656906,1.8442781201303506,-0.38420807485784875,-2.288033593986379,0.7032238665967485,0.3634908438735899,5.8
-0.3369471844692858,0.7916520247508236,-2.154612373066742,2.142402170787177,-2.676751642034365,-0.6099795421472125,-1.0285764017486254,-0.33786532824703613,-1.3138965412612613,-0.8374890564366364,0.35167445268156694,1.6861155447131781,-1.0775645519483565,-0.9584819131767187,-1.4133017764975133,-0.26836062627255325,-1.2447776019414198,-1.2641507603943818,-0.8699046361134067,1.8660070648151288,-0.3914254741240858,-2.34397892315609,0.7988669640072426,0.3634908438735899,5.4
-0.3369471844692858,0.7916520247508236,-2.2250058205619156,2.0915221818015888,-2.695290150825575,-0.5759329134319515,-1.0177030317496862,-0.33786532824703613,-1.4099644752327913,-0.91997439348853,0.22211274147563426,1.6782260830773923,-1.0775645519483565,-0.9382272533658437,-1.4380306170602564,-0.26836062627255325,-1.319838432344045,-1.3385696750320628,-0.9131272653467538,1.8877360094999058,-0.3986428733902983,-2.399924252325801,0.8945100614177367,0.3634908438735899,5.0
-0.3369471844692858,0.880576232992928,-2.209672594768184,2.034005674084495,-2.690211106858454,-0.5078396652868703,-1.03944977471303,-0.2937892629915021,-1.4261070397478521,-0.91997439348853,0.13119224238375202,1.66746772630132,-1.0775645519483565,-0.8166992519657915,-1.4610103433464003,-0.26836062627255325,-1.376452110628012,-1.3261665145533743,-0.9535717572203023,1.931193898869461,-0.4058602943087966,-2.4558695814955125,0.9901531582543717,0.3634908438735899,4.6
1.3627131446849823,0.9654584356277637,-2.1678547043390144,1.9965462037382862,-2.650848518335346,-0.5078396652868703,-1.066138960472094,-0.2497131857152241,-1.4422496019005866,-0.91997439348853,0.05504632439430018,1.6536355527912112,-1.0775645519483565,-0.7802408472922957,-1.4793458728596443,-0.26836062627255325,-1.4286130264764467,-1.3096289833266064,-0.9800609622322707,1.9529228435542392,-0.41307769357500906,-2.5118149106652234,1.0857962556648657,0.3634908438735899,4.2
-0.3369471844692858,1.046298632655331,-2.1260368139098436,1.9551048242178708,-2.6158031162065756,-0.5078396652868703,-1.066138960472094,-0.2106457571355623,-1.4431354742570588,-0.8649841660377552,0.0020093673483726955,1.6574265933103203,-1.0775645519483565,-0.6890948568759546,-1.4736763345452204,-0.26836062627255325,-1.4667795507334291,-1.3261665145533743,-1.008811440787668,1.974651788239017,-0.4166864040342582,-2.521139132379993,1.1814393530753597,0.3634908438735899,4.25
1.3627131446849823,1.046298632655331,-2.119067166201947,1.9015702256749838,-2.595740894047462,-0.5078396652868703,-1.03944977471303,-0.17157832855589622,-1.4440213466135328,-0.8924792838874113,-0.07375771560703127,1.6782260830773923,-1.0775645519483565,-0.5452867311017642,-1.3915886493312506,-0.26836062627255325,-1.4979488801488496,-1.2228069082102255,-1.0090052635881699,1.9963807329237944,-0.42029509284124617,-2.5304633535353096,1.2770824499119948,0.3634908438735899,4.3
-0.3369471844692858,1.046298632655331,-2.1469457591244288,1.8644057125197793,-2.559933636123573,-0.5078396652868703,-1.0461220711527965,-0.13251089997623441,-1.4449072189700052,-0.8374890564366364,-0.12603700258486383,1.675357187937106,-1.0775645519483565,-0.42254345379940245,-1.3727706046612906,-0.26836062627255325,-1.523393229017396,-1.2228069082102255,-0.9891060564059889,2.0181096776085723,-0.4239038033004953,-2.5397875752500787,1.3727255473224889,0.3634908438735899,4.35
-0.3369471844692858,1.1675589221336646,-2.105127868695258,1.8644057125197793,-2.4311290873036544,-0.5078396652868703,-1.066138960472094,-0.0934434713965726,-1.4457930913264792,-0.8374890564366364,-0.1832411495513383,1.7081957917516086,-1.0775645519483565,-0.5473121956650224,-1.4108892070469286,-0.26836062627255325,-1.5424764911458877,-1.2228069082102255,-1.0343315272745806,2.0181096776085723,-0.4275125137597199,-2.5491117969648482,1.468368644732983,0.3634908438735899,4.4
-0.3369471844692858,1.2403150958206692,-2.105127868695258,1.8644057125197793,-2.366422070397881,-0.41498523177746666,-1.066138960472094,-0.05437604281690652,-1.4466789636829513,-0.8374890564366364,-0.21279031175619992,1.7158803317936433,-1.0775645519483565,-0.5473121956650224,-1.4563661465735003,-0.26836062627255325,-1.5806430154028714,-1.2228069082102255,-1.0601746525160884,2.0398386222933493,-0.4311212025667324,-2.558436018120165,1.564011741569618,0.3634908438735899,4.45
-0.3369471844692858,1.2766931826641672,-2.078643204059819,1.8540822366433336,-2.318069574248512,-0.4768881905455494,-1.066138960472094,-0.015308614237244715,-1.4475648360394253,-0.8374890564366364,-0.2510526888362025,1.704225445286232,-1.0775645519483565,-0.5473121956650224,-1.5113124217741416,-0.26836062627255325,-1.619445647761362,-1.2228069082102255,-1.093124639403752,2.0615675669781277,-0.434729913025957,-2.5677602398349344,1.659654838980112,0.3634908438735899,4.5
-0.3369471844692858,1.3676383997729185,-2.063309978266089,1.8349100656837236,-2.2623016735160593,-0.41498523177746666,-1.066138960472094,0.023758814342417094,-1.4484507083958975,-0.8374890564366364,-0.2821171923137603,1.6979497371668568,-1.0775645519483565,-0.5473121956650224,-1.548827882324883,-0.26836062627255325,-1.643617780426893,-1.2228069082102255,-1.1257515852755475,2.0832965116629056,-0.434729913025957,-2.59573290441979,1.468368644732983,0.3634908438735899,4.25
